日期,西德州(美元/桶),杜拜(美元/桶),布蘭特(美元/桶)
2017/3/3,53.33,53.75,55.07
2017/3/2,52.61,54.54,54.35
2017/3/1,53.83,55.21,55.65
2017/2/28,54.01,54.15,55.59
2017/2/27,54.05,54.77,55.53
2017/2/24,53.49,54.34,55.57
2017/2/23,54.10,54.32,56.17
2017/2/22,53.29,54.08,55.83
2017/2/21,54.06,54.70,56.12
2017/2/20,53.40,53.78,55.07
2017/2/17,53.40,53.78,55.07
2017/2/16,53.36,53.84,55.07
2017/2/15,53.11,53.58,55.07
2017/2/14,53.20,54.33,55.16
2017/2/13,52.93,54.20,55.08
2017/2/10,53.86,54.46,56.05
2017/2/9,53.00,53.95,55.24
2017/2/8,52.34,52.87,54.64
2017/2/7,52.17,53.85,53.97
2017/2/6,53.01,54.97,55.29
2017/2/3,53.83,54.79,56.47
2017/2/2,53.54,54.88,56.29
2017/2/1,53.88,53.27,56.15
2017/1/31,52.81,53.00,54.81
2017/1/30,52.63,54.23,54.46
2017/1/27,53.17,54.23,54.86
2017/1/26,53.78,53.52,55.54
2017/1/25,52.25,52.98,54.71
2017/1/24,52.53,53.34,54.69
2017/1/23,51.95,52.91,54.81
2017/1/20,52.42,52.15,54.92
2017/1/19,51.37,51.84,53.59
2017/1/18,51.08,52.43,53.65
2017/1/17,52.48,53.90,54.95
2017/1/16,52.37,53.93,55.15
2017/1/13,52.37,53.93,55.15
2017/1/12,53.01,53.34,55.60
2017/1/11,52.25,52.01,54.66
2017/1/10,50.82,52.91,52.90
2017/1/9,51.96,53.94,54.01
2017/1/6,53.99,55.01,56.30
2017/1/5,53.76,54.01,56.40
2017/1/4,53.26,53.58,55.81
2017/1/3,52.33,55.25,54.98
2017/1/2,53.72,53.99,55.41
2016/12/30,53.72,53.99,55.41
2016/12/29,53.77,53.32,55.44
2016/12/28,54.06,53.16,55.29
2016/12/27,52.02,51.45,54.38
2016/12/26,52.02,51.45,54.38
2016/12/23,52.02,51.45,54.38
2016/12/22,51.95,51.14,54.20
2016/12/21,51.29,52.33,53.81
2016/12/20,52.23,51.81,54.97
2016/12/19,52.12,52.08,54.34
2016/12/16,51.90,50.73,54.54
2016/12/15,50.90,51.03,53.43
2016/12/14,51.04,52.35,53.05
2016/12/13,52.98,53.05,54.43
2016/12/12,52.83,53.92,54.36
2016/12/9,51.50,51.29,53.54
2016/12/8,50.84,50.22,53.02
2016/12/7,49.77,50.99,51.96
2016/12/6,50.93,51.88,52.95
2016/12/5,51.79,51.56,53.42
2016/12/2,51.68,50.30,53.79
2016/12/1,51.06,48.82,53.03
2016/11/30,49.44,45.67,49.93
2016/11/29,45.23,44.73,45.94
2016/11/28,47.08,43.76,47.60
2016/11/25,44.76,45.16,46.58
2016/11/24,46.66,45.70,48.58
2016/11/23,46.66,45.70,48.58
2016/11/22,46.63,46.02,48.39
2016/11/21,47.49,43.77,48.05
2016/11/18,45.69,42.47,45.89
2016/11/17,45.42,43.23,45.15
2016/11/16,45.57,43.05,45.69
2016/11/15,45.81,41.63,46.02
2016/11/14,43.32,41.84,43.73
2016/11/11,43.41,42.68,43.79
2016/11/10,44.66,43.28,44.90
2016/11/9,45.27,42.58,45.18
2016/11/8,44.98,43.18,44.96
2016/11/7,44.89,42.83,46.14
2016/11/4,44.07,42.97,45.57
2016/11/3,44.66,43.68,46.35
2016/11/2,45.34,44.01,46.86
2016/11/1,46.67,45.26,47.85
2016/10/31,46.86,45.83,46.70
2016/10/28,48.70,46.68,47.97
2016/10/27,49.72,46.55,48.60
2016/10/26,49.18,46.16,48.27
2016/10/25,49.51,47.81,48.28
2016/10/24,50.12,48.03,49.63
2016/10/21,50.55,48.02,50.00
2016/10/20,50.43,48.35,49.57
2016/10/19,51.60,48.76,50.89
2016/10/18,50.29,48.26,50.33
2016/10/17,49.94,48.38,49.92
2016/10/14,50.35,49.93,50.36
2016/10/13,50.44,49.12,50.37
2016/10/12,50.18,49.99,50.00
2016/10/11,50.79,50.10,51.10
2016/10/10,51.35,48.93,51.56
2016/10/7,49.81,49.33,50.35
2016/10/6,50.44,48.98,51.19
2016/10/5,49.83,48.96,50.28
2016/10/4,48.69,47.60,49.92
2016/10/3,48.81,47.76,49.20
2016/9/30,48.24,45.37,47.71
2016/9/29,47.83,45.16,47.85
2016/9/28,47.05,42.94,47.58
2016/9/27,44.67,43.05,44.98
2016/9/26,45.93,43.05,45.67
2016/9/23,44.33,44.67,44.86
2016/9/22,46.17,44.03,46.36
2016/9/21,45.14,43.66,45.95
2016/9/20,43.44,42.47,45.33
2016/9/19,43.30,42.98,44.80
2016/9/16,43.03,42.51,44.94
2016/9/15,43.91,42.73,45.30
2016/9/14,43.58,43.46,44.77
2016/9/13,44.90,43.62,45.92
2016/9/12,46.29,45.47,47.04
2016/9/9,45.88,45.47,46.94
2016/9/8,47.62,44.94,48.87
2016/9/7,45.50,43.91,47.44
2016/9/6,44.83,43.47,46.73
2016/9/5,44.44,42.13,45.89
2016/9/2,44.44,42.13,45.89
2016/9/1,43.16,43.38,45.09
2016/8/31,44.70,44.83,46.18
2016/8/30,46.35,46.48,47.45
2016/8/29,46.98,46.00,48.69
2016/8/26,47.64,46.04,49.09
2016/8/25,46.93,46.02,48.98
2016/8/24,46.47,46.12,48.37
2016/8/23,47.65,45.45,48.67
2016/8/22,47.05,46.76,48.25
2016/8/19,48.52,47.84,50.00
2016/8/18,48.22,47.07,50.10
2016/8/17,46.79,45.98,49.01
2016/8/16,46.58,45.67,48.23
2016/8/15,45.74,43.85,47.41
2016/8/12,44.49,43.02,46.14
2016/8/11,43.49,40.60,44.74
2016/8/10,41.71,41.27,42.58
2016/8/9,42.77,41.45,43.75
2016/8/8,43.02,41.45,44.06
2016/8/5,41.80,40.62,43.32
2016/8/4,41.93,39.43,43.03
2016/8/3,40.83,38.82,42.36
2016/8/2,39.51,39.34,40.51
2016/8/1,40.06,39.51,40.81
2016/7/29,41.60,38.68,41.01
2016/7/28,41.14,39.64,41.20
2016/7/27,41.92,40.42,42.21
2016/7/26,42.92,40.76,43.24
2016/7/25,42.38,41.37,43.43
2016/7/22,43.49,42.26,44.42
2016/7/21,43.95,43.12,44.63
2016/7/20,44.94,42.87,45.84
2016/7/19,44.65,42.73,45.31
2016/7/18,45.24,43.66,45.62
2016/7/15,45.95,42.92,46.58
2016/7/14,45.68,42.49,45.69
2016/7/13,44.75,43.54,45.13
2016/7/12,46.80,43.23,46.49
2016/7/11,44.76,42.29,44.30
2016/7/8,45.41,42.25,44.79
2016/7/7,45.14,44.92,44.86
2016/7/6,47.43,44.43,47.34
2016/7/5,46.60,44.43,46.49
2016/7/4,48.99,44.85,49.31
2016/7/1,48.99,44.85,49.31
2016/6/30,48.33,46.83,48.42
2016/6/29,49.88,45.42,48.68
2016/6/28,47.85,44.27,47.31
2016/6/27,46.33,44.95,46.10
2016/6/24,46.94,44.83,46.99
2016/6/23,49.21,46.52,49.44
2016/6/22,48.43,47.20,48.36
2016/6/21,48.85,46.41,49.54
2016/6/20,49.37,46.18,48.93
2016/6/17,47.98,44.15,47.81
2016/6/16,46.21,44.95,45.48
2016/6/15,48.01,45.63,47.08
2016/6/14,48.49,45.44,47.48
2016/6/13,48.88,45.83,48.25
2016/6/10,49.07,46.78,48.86
2016/6/9,50.56,47.73,50.39
2016/6/8,51.23,47.42,51.33
2016/6/7,50.36,46.36,49.95
2016/6/6,49.69,45.94,49.04
2016/6/3,48.62,45.66,48.98
2016/6/2,49.17,45.48,49.12
2016/6/1,49.01,44.38,48.91
2016/5/31,49.10,46.16,48.32
2016/5/30,49.33,45.78,48.96
2016/5/27,49.33,45.78,48.96
2016/5/26,49.48,46.44,49.80
2016/5/25,49.16,45.73,49.29
2016/5/24,48.17,44.88,48.49
2016/5/23,47.48,45.15,47.80
2016/5/20,47.75,45.69,48.28
2016/5/19,48.16,44.37,48.32
2016/5/18,48.19,45.74,47.86
2016/5/17,48.31,45.43,48.80
2016/5/16,47.72,45.31,48.52
2016/5/13,46.21,43.59,47.32
2016/5/12,46.70,43.89,47.12
2016/5/11,46.23,41.18,46.56
2016/5/10,44.66,40.32,45.13
2016/5/9,43.44,42.21,43.02
2016/5/6,44.66,40.82,44.82
2016/5/5,44.32,41.89,44.73
2016/5/4,43.78,41.12,44.30
2016/5/3,43.65,41.69,44.55
2016/5/2,44.78,44.17,45.43
2016/4/29,45.92,44.17,46.44
2016/4/28,46.03,42.90,46.63
2016/4/27,45.33,42.66,46.01
2016/4/26,44.04,40.71,44.96
2016/4/25,41.24,40.57,43.49
2016/4/22,42.68,41.14,44.01
2016/4/21,42.23,41.58,43.39
2016/4/20,42.63,39.15,44.39
2016/4/19,41.08,39.38,42.91
2016/4/18,39.78,37.83,42.03
2016/4/15,40.36,39.27,41.94
2016/4/14,41.50,40.40,42.70
2016/4/13,41.76,40.53,42.77
2016/4/12,42.17,39.52,43.33
2016/4/11,40.36,37.88,41.84
2016/4/8,39.72,36.84,41.06
2016/4/7,37.26,35.97,38.66
2016/4/6,37.75,34.92,38.92
2016/4/5,35.89,33.81,37.43
2016/4/4,35.70,34.78,36.70
2016/4/1,36.79,35.78,37.81
2016/3/31,38.34,34.86,38.72
2016/3/30,38.32,35.20,38.77
2016/3/29,38.28,34.66,38.62
2016/3/28,39.39,35.97,39.32
2016/3/25,37.96,35.12,39.54
2016/3/24,37.96,35.12,39.54
2016/3/23,38.49,37.72,39.76
2016/3/22,39.95,37.68,40.92
2016/3/21,39.91,37.13,40.67
2016/3/18,39.44,37.11,40.54
2016/3/17,40.20,37.19,40.65
2016/3/16,38.46,34.85,39.46
2016/3/15,36.34,35.17,37.88
2016/3/14,37.18,35.17,38.59
2016/3/11,38.50,36.02,39.44
2016/3/10,37.84,36.04,39.45
2016/3/9,38.29,35.57,39.88
2016/3/8,36.50,35.86,38.95
2016/3/7,37.90,34.85,40.22
2016/3/4,35.92,32.29,38.46
2016/3/3,34.57,31.89,36.60
2016/3/2,34.66,31.87,36.74
2016/3/1,34.40,32.03,36.24
2016/2/29,33.75,29.81,35.95
2016/2/26,32.78,31.15,34.74
2016/2/25,32.17,29.53,34.51
2016/2/24,30.40,28.03,33.91
2016/2/23,30.07,29.53,32.45
2016/2/22,31.48,29.50,34.05
2016/2/19,29.64,30.17,32.49
2016/2/18,30.77,30.69,33.45
2016/2/17,30.66,28.51,34.44
2016/2/16,29.04,29.44,31.78
2016/2/15,29.44,27.86,32.31
2016/2/12,29.44,27.86,32.31
2016/2/11,26.21,26.69,31.07
2016/2/10,27.45,27.27,30.97
2016/2/9,27.94,30.74,30.41
2016/2/8,29.69,30.74,32.74
2016/2/5,30.89,30.74,33.75
2016/2/4,31.72,31.52,34.00
2016/2/3,32.28,29.46,35.34
2016/2/2,29.88,29.81,31.98
2016/2/1,31.62,32.02,33.47
2016/1/29,33.62,29.50,33.21
2016/1/28,33.22,28.39,33.07
2016/1/27,32.30,25.90,31.73
2016/1/26,31.45,24.47,29.73
2016/1/25,28.39,26.13,28.64
2016/1/22,30.99,25.38,30.92
2016/1/21,28.28,22.49,28.17
2016/1/20,26.55,22.94,26.43
2016/1/19,28.46,24.56,27.34
2016/1/18,29.42,25.27,28.04
2016/1/15,29.42,25.27,28.04
2016/1/14,31.20,25.72,29.84
2016/1/13,30.48,27.12,28.36
2016/1/12,30.44,26.66,28.74
2016/1/11,31.41,28.47,29.68
2016/1/8,33.16,29.26,32.06
2016/1/7,33.27,28.22,32.35
2016/1/6,33.97,29.95,33.01
2016/1/5,35.97,32.29,35.60
2016/1/4,36.76,33.11,36.23
2015/12/31,37.04,32.13,35.75
2015/12/30,36.60,32.25,35.07
2015/12/29,37.87,32.18,36.35
2015/12/28,36.81,32.00,36.14
2015/12/25,36.90,32.00,36.14
2015/12/24,36.90,32.00,36.14
2015/12/23,36.90,32.00,36.14
2015/12/22,35.19,31.94,34.85
2015/12/21,34.74,31.87,34.80
2015/12/18,34.73,32.40,35.09
2015/12/17,34.95,32.36,35.32
2015/12/16,35.52,31.87,36.12
2015/12/15,37.35,32.48,36.86
2015/12/14,36.31,33.74,38.47
2015/12/11,35.62,35.55,37.14
2015/12/10,36.76,35.96,38.97
2015/12/9,37.16,36.21,39.67
2015/12/8,37.51,38.54,39.61
2015/12/7,37.65,38.54,39.93
2015/12/4,39.97,40.19,42.06
2015/12/3,41.08,39.52,42.94
2015/12/2,39.94,40.29,42.02
2015/12/1,41.85,41.32,43.48
2015/11/30,41.65,39.67,42.81
2015/11/27,41.71,41.01,43.05
2015/11/26,41.79,41.07,46.31
2015/11/25,41.27,40.70,45.53
2015/11/24,41.27,40.70,44.27
2015/11/23,40.05,39.24,43.10
2015/11/20,40.39,40.11,42.27
2015/11/19,40.54,39.91,41.97
2015/11/18,40.75,39.41,42.05
2015/11/17,40.94,40.22,41.71
2015/11/16,41.74,41.03,42.71
2015/11/13,40.74,41.61,42.12
2015/11/12,41.75,42.51,43.30
2015/11/11,42.93,43.83,44.88
2015/11/10,44.21,44.37,45.88
2015/11/9,43.87,44.37,46.36
2015/11/6,44.29,44.92,46.54
2015/11/5,45.20,45.55,46.87
2015/11/4,46.32,47.11,47.55
2015/11/3,47.90,45.67,49.02
2015/11/2,46.14,46.23,47.38
2015/10/30,46.59,45.61,47.63
2015/10/29,46.06,45.31,46.61
2015/10/28,45.94,43.95,47.33
2015/10/27,43.20,43.78,45.05
2015/10/26,43.98,44.43,45.43
2015/10/23,43.65,44.22,45.92
2015/10/22,44.83,44.85,46.33
2015/10/21,44.65,45.01,45.95
2015/10/20,45.55,44.67,46.82
2015/10/19,45.89,46.37,47.50
2015/10/16,47.26,47.13,49.14
2015/10/15,46.38,46.28,48.75
2015/10/14,46.64,46.68,47.80
2015/10/13,46.66,47.36,48.38
2015/10/12,47.10,50.41,49.58
2015/10/9,49.63,51.07,51.93
2015/10/8,49.43,49.38,52.63
2015/10/7,47.81,50.72,51.18
2015/10/6,48.53,47.30,51.40
2015/10/5,46.26,46.70,48.56
2015/10/2,45.54,45.70,47.39
2015/10/1,44.74,47.21,47.07
2015/9/30,45.09,44.04,47.17
2015/9/29,45.23,43.96,46.50
2015/9/28,44.43,43.98,45.80
2015/9/25,45.70,44.79,46.77
2015/9/24,44.79,45.89,46.62
2015/9/23,44.37,45.89,46.00
2015/9/22,45.83,44.72,47.25
2015/9/21,46.68,44.62,46.93
2015/9/18,44.68,45.85,46.00
2015/9/17,46.90,45.25,47.55
2015/9/16,47.15,44.70,48.02
2015/9/15,44.59,44.52,46.12
2015/9/14,44.00,46.19,45.55
2015/9/11,44.63,46.31,47.41
2015/9/10,45.92,46.31,48.04
2015/9/9,44.15,47.98,46.64
2015/9/8,45.94,46.95,48.24
2015/9/7,46.05,48.71,48.72
2015/9/4,46.05,48.71,48.72
2015/9/3,46.75,48.70,50.00
2015/9/2,46.25,47.24,49.80
2015/9/1,45.41,51.20,47.77
2015/8/31,49.20,48.22,51.20
2015/8/28,45.22,47.26,48.24
2015/8/27,42.56,44.55,45.63
2015/8/26,38.60,43.06,41.66
2015/8/25,39.13,43.82,41.37
2015/8/24,38.09,42.97,40.64
2015/8/21,40.24,45.94,44.26
2015/8/20,41.14,46.33,45.04
2015/8/19,40.80,48.74,45.17
2015/8/18,42.62,48.73,47.55
2015/8/17,41.87,49.35,47.56
2015/8/14,42.50,47.69,47.36
2015/8/13,42.23,48.62,48.66
2015/8/12,43.30,48.26,49.42
2015/8/11,43.08,48.58,48.43
2015/8/10,44.96,48.11,49.55
2015/8/7,43.87,48.10,47.99
2015/8/6,44.66,48.11,49.17
2015/8/5,45.15,48.54,48.80
2015/8/4,45.74,48.59,49.38
2015/8/3,45.17,49.79,48.99
2015/7/31,47.12,53.13,50.38
2015/7/30,48.52,54.09,52.39
2015/7/29,48.79,52.91,52.78
2015/7/28,47.98,52.58,52.28
2015/7/27,47.39,53.60,52.13
2015/7/24,47.99,54.12,53.86
2015/7/23,48.25,55.39,54.65
2015/7/22,48.87,55.97,55.28
2015/7/21,50.36,55.74,56.09
2015/7/20,50.15,55.12,55.67
2015/7/17,50.89,56.72,56.35
2015/7/16,50.91,56.72,56.52
2015/7/15,51.41,57.18,56.23
2015/7/14,53.04,55.95,57.57
2015/7/13,52.20,57.05,57.30
2015/7/10,52.74,58.30,58.17
2015/7/9,52.78,56.82,57.56
2015/7/8,51.65,55.85,56.21
2015/7/7,52.33,55.91,56.21
2015/7/6,52.53,57.45,55.78
2015/7/3,56.93,61.17,60.82
2015/7/2,56.93,61.17,60.82
2015/7/1,56.96,61.83,60.86
2015/6/30,59.47,60.91,61.39
2015/6/29,58.33,59.85,60.57
2015/6/26,59.63,61.50,61.48
2015/6/25,59.55,61.98,61.91
2015/6/24,60.12,62.91,62.06
2015/6/23,60.78,61.81,62.34
2015/6/22,59.68,61.38,61.26
2015/6/19,59.61,61.55,60.91
2015/6/18,60.45,62.41,62.83
2015/6/17,59.92,62.55,61.48
2015/6/16,59.97,61.26,62.15
2015/6/15,59.52,61.73,62.80
2015/6/12,59.96,62.54,65.17
2015/6/11,60.77,62.93,63.88
2015/6/10,61.43,63.89,64.71
2015/6/9,60.14,61.36,64.25
2015/6/8,58.14,60.82,61.61
2015/6/5,59.13,59.71,62.75
2015/6/4,58.00,61.36,60.95
2015/6/3,59.64,61.63,65.34
2015/6/2,61.26,63.24,64.34
2015/6/1,60.20,59.56,64.22
2015/5/29,60.30,59.56,63.97
2015/5/28,57.68,59.56,61.35
2015/5/27,57.51,61.54,61.12
2015/5/26,58.03,62.72,62.54
2015/5/25,59.02,62.75,66.13
2015/5/22,59.02,62.75,64.81
2015/5/21,59.97,63.39,65.41
2015/5/20,58.48,62.07,63.55
2015/5/19,57.26,62.72,63.02
2015/5/18,59.43,65.03,66.37
2015/5/15,59.69,64.71,65.84
2015/5/14,59.88,65.30,65.84
2015/5/13,60.50,65.67,65.78
2015/5/12,60.75,64.24,66.14
2015/5/11,59.25,63.28,63.94
2015/5/8,59.39,63.70,66.86
2015/5/7,58.94,66.35,68.54
2015/5/6,60.93,66.96,66.27
2015/5/5,60.40,64.81,66.39
2015/5/4,58.93,64.80,65.49
2015/5/1,59.15,63.38,65.40
2015/4/30,59.63,63.38,64.84
2015/4/29,58.58,61.47,63.64
2015/4/28,57.06,61.80,62.72
2015/4/27,56.99,61.99,62.45
2015/4/24,55.55,62.34,63.67
2015/4/23,56.59,60.00,62.65
2015/4/22,55.06,59.26,60.40
2015/4/21,55.26,59.98,59.34
2015/4/20,56.38,61.64,61.23
2015/4/17,55.74,61.18,63.12
2015/4/16,56.71,60.82,61.49
2015/4/15,56.39,58.79,60.36
2015/4/14,53.29,57.10,57.70
2015/4/13,51.91,57.49,56.79
2015/4/10,51.64,54.83,57.28
2015/4/9,50.79,55.60,55.86
2015/4/8,50.42,56.38,55.16
2015/4/7,53.98,56.16,57.58
2015/4/6,52.14,54.94,57.15
2015/4/2,49.14,55.74,54.30
2015/4/1,50.09,54.01,55.33
2015/3/31,47.60,53.84,55.11
2015/3/30,48.68,53.04,54.69
2015/3/27,48.87,55.88,54.34
2015/3/26,51.43,56.39,57.08
2015/3/25,48.66,53.70,54.35
2015/3/24,47.11,54.47,53.22
2015/3/23,47.45,52.87,55.92
2015/3/20,45.72,52.01,53.17
2015/3/19,43.96,52.69,52.38
2015/3/18,44.66,50.63,54.35
2015/3/17,43.46,51.54,51.33
2015/3/16,43.88,51.69,52.55
2015/3/13,44.84,54.42,53.74
2015/3/12,47.05,55.40,57.08
2015/3/11,48.17,54.21,57.16
2015/3/10,48.29,55.30,55.99
2015/3/9,49.61,58.46,59.35
2015/3/6,50.76,58.70,60.12
2015/3/5,50.76,58.70,60.14
2015/3/4,51.53,57.80,60.55
2015/3/3,50.52,58.81,60.88
2015/3/2,49.59,59.56,60.82
2015/2/27,49.76,57.39,62.58
2015/2/26,48.17,58.42,60.05
2015/2/25,50.99,55.84,61.63
2015/2/24,49.28,56.06,58.66
2015/2/23,49.45,57.29,58.90
2015/2/20,50.34,59.32,60.22
2015/2/19,51.16,59.32,60.21
2015/2/18,52.14,59.32,60.53
2015/2/17,53.53,58.89,62.53
2015/2/16,52.78,58.83,61.40
2015/2/13,52.78,57.70,61.52
2015/2/12,51.21,54.75,57.05
2015/2/11,48.84,54.91,54.66
2015/2/10,50.02,55.83,56.43
2015/2/9,52.86,55.37,58.34
2015/2/6,51.69,54.23,57.80
2015/2/5,50.48,51.41,56.57
2015/2/4,48.45,54.72,54.16
2015/2/3,53.05,52.62,57.91
2015/2/2,49.57,48.81,54.75
2015/1/30,48.24,45.59,52.99
2015/1/29,44.53,44.63,49.13
2015/1/28,44.45,44.83,48.47
2015/1/27,46.23,43.63,49.60
2015/1/26,45.15,44.15,48.16
2015/1/23,45.59,44.42,48.79
2015/1/22,46.31,44.65,48.52
2015/1/21,47.78,44.75,49.03
2015/1/20,46.39,44.82,47.99
2015/1/19,48.69,46.04,48.84
2015/1/16,48.69,43.92,50.17
2015/1/15,46.25,44.48,47.67
2015/1/14,48.48,42.55,48.69
2015/1/13,45.89,43.30,46.59
2015/1/12,46.07,45.67,47.43
2015/1/9,48.36,47.41,50.11
2015/1/8,48.79,47.50,50.96
2015/1/7,48.65,46.60,51.15
2015/1/6,47.93,48.08,51.10
2015/1/5,50.04,50.98,53.11
2015/1/2,52.90,53.27,55.76
2014/12/31,53.22,53.60,56.21
2014/12/30,53.95,53.62,56.87
2014/12/29,53.65,55.87,57.84
2014/12/26,55.23,56.32,59.07
2014/12/25,55.78,57.22,59.46
2014/12/24,55.78,57.22,59.46
2014/12/23,57.08,56.20,60.35
2014/12/22,55.14,58.09,59.37
2014/12/19,57.19,55.70,60.34
2014/12/18,54.46,56.42,59.09
2014/12/17,56.37,55.56,60.62
2014/12/16,55.94,56.50,60.14
2014/12/15,55.78,59.56,61.09
2014/12/12,57.83,60.51,61.79
2014/12/11,59.91,61.57,63.33
2014/12/10,61.02,63.76,63.76
2014/12/9,63.80,63.20,66.48
2014/12/8,63.14,65.62,66.00
2014/12/5,65.83,66.24,67.25
2014/12/4,66.73,66.95,69.10
2014/12/3,67.39,67.07,70.10
2014/12/2,66.98,69.02,70.86
2014/12/1,69.16,66.49,71.80
2014/11/28,73.78,69.09,70.97
2014/11/27,73.78,73.33,71.64
2014/11/26,73.78,75.71,77.67
2014/11/25,74.04,77.11,77.95
2014/11/24,75.87,77.54,79.57
2014/11/21,76.50,75.90,79.73
2014/11/20,75.70,74.18,78.34
2014/11/19,74.58,74.46,77.77
2014/11/18,74.54,75.08,77.94
2014/11/17,75.66,75.14,78.19
2014/11/14,75.95,74.01,78.14
2014/11/13,74.24,77.56,77.87
2014/11/12,77.04,78.55,80.42
2014/11/11,77.66,79.16,80.96
2014/11/10,77.44,80.08,82.50
2014/11/7,78.72,79.67,83.36
2014/11/6,78.04,79.80,82.53
2014/11/5,78.83,79.77,83.03
2014/11/4,77.21,81.65,82.57
2014/11/3,79.83,84.04,84.86
2014/10/31,80.71,84.27,85.13
2014/10/30,81.09,84.82,85.98
2014/10/29,82.24,84.14,87.02
2014/10/28,81.41,83.98,85.87
2014/10/27,80.92,84.19,85.59
2014/10/24,81.35,84.63,86.09
2014/10/23,82.24,83.25,86.40
2014/10/22,80.99,84.33,85.68
2014/10/21,83.13,84.33,85.80
2014/10/20,82.84,84.89,84.99
2014/10/17,82.98,83.85,85.68
2014/10/16,82.79,83.07,83.95
2014/10/15,81.69,84.23,84.06
2014/10/14,81.84,87.34,85.76
2014/10/13,85.73,88.25,88.42
2014/10/10,85.90,88.04,89.56
2014/10/9,85.49,89.23,90.28
2014/10/8,87.48,89.93,90.88
2014/10/7,88.82,90.88,91.38
2014/10/6,90.41,90.14,91.77
2014/10/3,89.83,91.12,91.53
2014/10/2,91.18,91.86,92.30
2014/10/1,90.77,93.52,94.44
2014/9/30,91.23,95.01,94.74
2014/9/29,94.63,94.90,96.56
2014/9/26,93.56,94.91,96.18
2014/9/25,93.38,94.92,96.24
2014/9/24,93.51,94.84,95.82
2014/9/23,92.00,94.92,95.96
2014/9/22,91.65,95.92,96.20
2014/9/19,92.51,95.42,97.57
2014/9/18,93.10,96.37,97.23
2014/9/17,94.35,96.46,98.41
2014/9/16,94.87,94.94,98.28
2014/9/15,92.60,95.19,96.56
2014/9/12,92.28,95.89,96.76
2014/9/11,92.91,95.81,97.26
2014/9/10,91.70,96.77,97.30
2014/9/9,92.78,97.56,98.85
2014/9/8,92.83,98.07,99.35
2014/9/5,93.43,99.03,100.27
2014/9/4,94.49,100.05,101.52
2014/9/3,95.52,97.74,101.90
2014/9/2,92.95,100.39,100.25
2014/9/1,95.97,100.94,102.17
2014/8/29,95.97,100.52,102.31
2014/8/28,94.61,100.68,101.74
2014/8/27,93.94,100.51,101.83
2014/8/26,93.89,100.49,101.87
2014/8/25,94.17,100.24,101.52
2014/8/22,94.74,100.52,101.52
2014/8/21,95.22,100.30,101.64
2014/8/20,96.19,100.45,101.28
2014/8/19,94.63,100.64,100.63
2014/8/18,96.50,102.12,100.16
2014/8/15,97.29,100.96,102.21
2014/8/14,95.57,103.02,101.23
2014/8/13,97.56,101.98,103.12
2014/8/12,97.38,103.25,102.38
2014/8/11,98.12,103.48,104.16
2014/8/8,97.68,103.85,104.22
2014/8/7,97.46,103.00,104.46
2014/8/6,97.00,102.87,104.13
2014/8/5,97.40,103.81,103.71
2014/8/4,98.51,103.15,104.52
2014/8/1,99.75,104.92,104.00
2014/7/31,98.09,105.23,105.23
2014/7/30,100.16,105.98,106.36
2014/7/29,100.95,105.84,107.14
2014/7/28,101.75,105.15,106.96
2014/7/25,104.01,105.15,107.51
2014/7/24,103.77,105.79,106.48
2014/7/23,105.10,105.33,107.45
2014/7/22,104.16,105.53,106.71
2014/7/21,104.78,105.17,106.52
2014/7/18,103.13,105.71,106.85
2014/7/17,103.15,104.96,106.91
2014/7/16,101.28,105.06,105.69
2014/7/15,99.91,104.49,104.57
2014/7/14,101.03,104.76,105.89
2014/7/11,100.80,106.03,106.04
2014/7/10,102.96,105.67,107.28
2014/7/9,102.31,106.11,107.73
2014/7/8,103.48,106.94,108.33
2014/7/7,103.55,107.15,109.65
2014/7/4,103.94,107.95,109.82
2014/7/3,103.94,107.72,110.01
2014/7/2,104.41,109.16,110.57
2014/7/1,105.34,109.18,111.38
2014/6/30,105.44,109.29,111.75
2014/6/27,105.71,109.68,112.67
2014/6/26,105.74,109.89,112.80
2014/6/25,106.88,110.05,113.37
2014/6/24,106.29,109.76,114.11
2014/6/23,106.49,111.23,113.68
2014/6/20,107.38,110.74,114.65
2014/6/19,106.51,110.46,115.17
2014/6/18,106.06,109.94,114.25
2014/6/17,106.32,108.76,113.70
2014/6/16,106.89,109.27,113.15
2014/6/13,106.77,109.51,113.11
2014/6/12,106.47,106.96,112.58
2014/6/11,104.43,105.37,109.85
2014/6/10,104.37,105.16,109.30
2014/6/9,104.47,105.14,110.18
2014/6/6,102.72,105.31,108.69
2014/6/5,102.51,104.28,108.55
2014/6/4,102.57,105.31,108.78
2014/6/3,102.72,104.85,108.81
2014/6/2,102.48,105.60,109.02
2014/5/30,102.71,106.28,109.23
2014/5/29,103.56,106.33,110.05
2014/5/28,102.75,106.59,109.60
2014/5/27,104.15,106.81,110.06
2014/5/26,104.66,106.66,110.63
2014/5/23,104.66,106.84,110.63
2014/5/22,104.00,106.94,110.82
2014/5/21,104.18,106.59,110.87
2014/5/20,102.62,106.12,110.03
2014/5/19,102.67,106.56,110.07
2014/5/16,102.01,105.07,110.48
2014/5/15,101.50,105.78,110.11
2014/5/14,102.25,105.67,110.02
2014/5/13,101.73,104.46,109.07
2014/5/12,100.66,104.46,108.32
2014/5/9,100.00,104.99,108.07
2014/5/8,100.19,104.09,108.19
